# h , err. Conv rate:3.008 
2.500000000000000E-01 2.560059117020900E-02
1.250000000000000E-01 3.636489762153655E-03
8.333333333333333E-02 9.701579177565638E-04
6.250000000000000E-02 3.981713226319011E-04
